,YYYY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
144,2016,1,7,10,0,353,6.3,6.7,99,99,99,999,1014.1,19,25.6,999,99,99
145,2016,1,7,11,0,355,5.2,6.1,99,99,99,999,1014.6,19.2,25.5,999,99,99
146,2016,1,7,12,0,357,5.7,6.4,99,99,99,999,1015.1,18.6,25.5,999,99,99
147,2016,1,7,13,0,351,5.7,6.2,99,99,99,999,1015.4,17.3,25.5,999,99,99
148,2016,1,7,14,0,1,5.6,6.1,99,99,99,999,1016.2,17.6,25.4,999,99,99
149,2016,1,7,15,0,6,4.4,4.8,99,99,99,999,1016.5,18.5,25.4,999,99,99
150,2016,1,7,16,0,16,5,5.5,99,99,99,999,1016.4,19.9,25.6,999,99,99
151,2016,1,7,17,0,5,3.2,3.8,99,99,99,999,1016.1,20.6,25.7,999,99,99
152,2016,1,7,18,0,1,3.3,3.6,99,99,99,999,1014.9,21.2,25.7,999,99,99
153,2016,1,7,19,0,22,3.3,3.7,99,99,99,999,1014.1,21.6,25.9,999,99,99
154,2016,1,7,20,0,38,1.4,1.8,99,99,99,999,1013.8,22.5,25.9,999,99,99
155,2016,1,7,21,0,65,1.3,1.9,99,99,99,999,1013.7,22.9,26,999,99,99
156,2016,1,7,22,0,99,1.3,2,99,99,99,999,1013.9,23.1,25.9,999,99,99
157,2016,1,7,23,0,86,1.9,2.4,99,99,99,999,1014.5,22.8,25.9,999,99,99
158,2016,1,8,0,0,86,2.1,2.6,99,99,99,999,1014.8,23,25.8,999,99,99
159,2016,1,8,1,0,84,2,2.8,99,99,99,999,1015.2,23,25.8,999,99,99
160,2016,1,8,2,0,115,2.1,3.1,99,99,99,999,1015.3,23.1,25.8,999,99,99
161,2016,1,8,3,0,113,2.6,3.2,99,99,99,999,1015.3,23.2,25.8,999,99,99
162,2016,1,8,4,0,116,3.6,3.9,99,99,99,999,1015.1,23.4,25.7,999,99,99
163,2016,1,8,5,0,144,3.3,4,99,99,99,999,1014.8,23.6,25.7,999,99,99
164,2016,1,8,6,0,116,3.6,4.2,99,99,99,999,1014.3,23.8,25.7,999,99,99
165,2016,1,8,7,0,169,2.5,3.3,99,99,99,999,1013.8,23.8,25.7,999,99,99
166,2016,1,8,8,0,178,3.5,4.3,99,99,99,999,1013.3,24,25.8,999,99,99
167,2016,1,8,9,0,191,5.9,99,99,99,99,999,9999,24.2,999,999,99,99
168,2016,1,8,10,0,171,5.2,5.9,99,99,99,999,1013.1,24.4,25.8,999,99,99
169,2016,1,8,11,0,180,7.4,7.9,99,99,99,999,1012.8,24.6,25.8,999,99,99
170,2016,1,8,12,0,176,8.3,8.9,99,99,99,999,1012.9,24.7,25.6,999,99,99
171,2016,1,8,13,0,174,9.1,9.9,99,99,99,999,1013.2,24.9,25.6,999,99,99
172,2016,1,8,14,0,177,9.5,10.4,99,99,99,999,1013.8,25,25.5,999,99,99
173,2016,1,8,15,0,190,9,10.7,99,99,99,999,1014,25.3,24.7,999,99,99
174,2016,1,8,16,0,200,9.8,11,99,99,99,999,1013.8,25.2,25.6,999,99,99
175,2016,1,8,17,0,186,8.5,9.5,99,99,99,999,1013.3,25.1,25.9,999,99,99
176,2016,1,8,18,0,182,11.5,12.7,99,99,99,999,1012,25.2,25.8,999,99,99
177,2016,1,8,19,0,200,11.3,12.2,99,99,99,999,1011.5,25.3,25.7,999,99,99
178,2016,1,8,20,0,197,11.4,12.3,99,99,99,999,1010.8,24.1,25.7,999,99,99
179,2016,1,8,21,0,198,8.5,9,99,99,99,999,1011.3,24.3,25.7,999,99,99
180,2016,1,8,22,0,191,7,8.1,99,99,99,999,1011.5,25,25.7,999,99,99
181,2016,1,8,23,0,222,7.7,8.2,99,99,99,999,1011.4,25.6,25.8,999,99,99
182,2016,1,9,0,0,229,6.7,7.6,99,99,99,999,1011.6,25.4,25.8,999,99,99
183,2016,1,9,1,0,260,2.6,3,99,99,99,999,1012.1,24.7,25.8,999,99,99
184,2016,1,9,2,0,305,1.9,2.1,99,99,99,999,1012.1,24.4,25.9,999,99,99
185,2016,1,9,3,0,277,2.2,99,99,99,99,999,1012.1,24.1,999,999,99,99
186,2016,1,9,4,0,310,1.6,1.9,99,99,99,999,1012.1,23.8,25.9,999,99,99
187,2016,1,9,5,0,308,1.9,2.2,99,99,99,999,1012,23.6,25.8,999,99,99
188,2016,1,9,6,0,296,2.5,2.7,99,99,99,999,1012,23.6,25.8,999,99,99
189,2016,1,9,7,0,327,1.5,1.7,99,99,99,999,1011.7,23.4,25.8,999,99,99
190,2016,1,9,8,0,348,1,1.2,99,99,99,999,1011.2,23,25.5,999,99,99
191,2016,1,9,9,0,32,0.3,0.6,99,99,99,999,1011,23.2,25.7,999,99,99
192,2016,1,9,10,0,53,1.1,1.4,99,99,99,999,1011,23.2,25.7,999,99,99
193,2016,1,9,11,0,79,0.6,1,99,99,99,999,1011,23.7,25.7,999,99,99
194,2016,1,9,12,0,282,1.1,1.3,99,99,99,999,1011.7,24.4,25.7,999,99,99
195,2016,1,9,13,0,304,1.6,2,99,99,99,999,1012.5,24.6,25.6,999,99,99
196,2016,1,9,14,0,292,3.8,4.5,99,99,99,999,1013.3,24.1,25.7,999,99,99
197,2016,1,9,15,0,281,2.8,3,99,99,99,999,1013.9,24.1,24.9,999,99,99
198,2016,1,9,16,0,269,2.6,2.8,99,99,99,999,1013.9,24.1,24.9,999,99,99
199,2016,1,9,17,0,265,1.6,1.9,99,99,99,999,1013.6,24.5,25,999,99,99
200,2016,1,9,18,0,254,1.2,1.3,99,99,99,999,1012.5,24.7,25.1,999,99,99
201,2016,1,9,19,0,225,1.4,1.8,99,99,99,999,1011.5,25,25.6,999,99,99
202,2016,1,9,20,0,215,2.3,2.6,99,99,99,999,1011.1,25.6,26,999,99,99
203,2016,1,9,21,0,227,3.4,3.6,99,99,99,999,1011.4,25.9,25.7,999,99,99
204,2016,1,9,22,0,227,5.5,6.2,99,99,99,999,1011.6,26.2,25.5,999,99,99
205,2016,1,9,23,0,217,5.3,5.7,99,99,99,999,1011.8,26.1,25.5,999,99,99
206,2016,1,10,0,0,199,4.2,4.7,99,99,99,999,1012,26.1,25.4,999,99,99
207,2016,1,10,1,0,181,3.6,99,99,99,99,999,9999,26,999,999,99,99
208,2016,1,10,2,0,168,5.6,99,99,99,99,999,9999,26,999,999,99,99
209,2016,1,10,3,0,185,5.7,6.4,99,99,99,999,1013.2,26.2,25.7,999,99,99
210,2016,1,10,4,0,184,7.4,8,99,99,99,999,1013,26.2,25.3,999,99,99
211,2016,1,10,5,0,181,9.5,9.9,99,99,99,999,1012.5,26.1,25.2,999,99,99
212,2016,1,10,6,0,225,9.2,10,99,99,99,999,1012.4,24.3,25.4,999,99,99
213,2016,1,10,8,0,230,7.9,8.8,99,99,99,999,1011.9,26.3,25.7,999,99,99
214,2016,1,10,9,0,236,8.5,99,99,99,99,999,9999,999,999,999,99,99
215,2016,1,10,10,0,239,8,8.6,99,99,99,999,1012,26.1,25.7,999,99,99
216,2016,1,10,11,0,227,7.5,99,99,99,99,999,1012.4,25.9,999,999,99,99
217,2016,1,10,12,0,259,4.8,5.5,99,99,99,999,1013.3,25.2,25.7,999,99,99
218,2016,1,10,13,0,264,3.7,4.5,99,99,99,999,1014.1,25,25.7,999,99,99
219,2016,1,10,14,0,273,2.8,4.2,99,99,99,999,1015,25.2,25.7,999,99,99
220,2016,1,10,15,0,238,7.8,8.4,99,99,99,999,1015.4,26.2,25.8,999,99,99
221,2016,1,10,16,0,238,9.2,10.1,99,99,99,999,1015.5,26.3,25.8,999,99,99
222,2016,1,10,17,0,248,7.9,9.2,99,99,99,999,1015.2,25.8,25.9,999,99,99
223,2016,1,10,18,0,250,8.1,9.1,99,99,99,999,1014.1,25.7,25.8,999,99,99
224,2016,1,10,19,0,290,11,12,99,99,99,999,1013.5,24.3,26,999,99,99
225,2016,1,10,20,0,271,4.4,4.6,99,99,99,999,1013.5,24,25.8,999,99,99
226,2016,1,10,21,0,283,6,6.7,99,99,99,999,1013.8,24.6,25.6,999,99,99
227,2016,1,10,22,0,311,5.9,6.4,99,99,99,999,1014.6,24.1,25.5,999,99,99
228,2016,1,10,23,0,310,7.5,8.1,99,99,99,999,1015.1,23.8,25.6,999,99,99
229,2016,1,11,0,0,293,5,5.9,99,99,99,999,1015.6,23.5,25.6,999,99,99
230,2016,1,11,1,0,315,7.5,8.2,99,99,99,999,1016.1,23.1,25.6,999,99,99
231,2016,1,11,2,0,334,6.1,6.5,99,99,99,999,9999,23.1,999,999,99,99
232,2016,1,11,3,0,342,7.6,8.2,99,99,99,999,1017.8,22.5,25.4,999,99,99
233,2016,1,11,4,0,333,6,6.6,99,99,99,999,1017.7,22.1,25.3,999,99,99
234,2016,1,11,5,0,332,6.7,7.6,99,99,99,999,1017.2,21.6,25.3,999,99,99
235,2016,1,11,6,0,339,5.7,6.7,99,99,99,999,1017.5,21.2,25.3,999,99,99
236,2016,1,11,7,0,340,5.6,6.5,99,99,99,999,1017.2,20.4,25.2,999,99,99
237,2016,1,11,8,0,357,5.4,6,99,99,99,999,1016.6,20.2,25.2,999,99,99
238,2016,1,11,9,0,346,8.2,9.3,99,99,99,999,1016.7,19.3,25.2,999,99,99
239,2016,1,11,10,0,353,7.3,8,99,99,99,999,1017,19,25.3,999,99,99
240,2016,1,11,11,0,359,9.3,10.6,99,99,99,999,1017.3,18.1,25.3,999,99,99
241,2016,1,11,12,0,356,11.5,12.7,99,99,99,999,1018.2,17.5,25.2,999,99,99
242,2016,1,11,13,0,0,10.5,11.3,99,99,99,999,1019.3,17.2,25.1,999,99,99
243,2016,1,11,14,0,357,8.8,9.6,99,99,99,999,1020.1,17,25,999,99,99
244,2016,1,11,15,0,351,8.2,9,99,99,99,999,1020.8,17.2,25,999,99,99
245,2016,1,11,16,0,350,7.1,8.2,99,99,99,999,1020.8,17.3,24.6,999,99,99
246,2016,1,11,17,0,14,7,8.2,99,99,99,999,1019.5,17.7,24.4,999,99,99
247,2016,1,11,18,0,26,6.7,7.5,99,99,99,999,1018.3,18.2,24.5,999,99,99
248,2016,1,11,19,0,17,6.6,7.6,99,99,99,999,1017.5,19,25.6,999,99,99
249,2016,1,11,20,0,36,7.2,7.9,99,99,99,999,1016.8,19.3,25.7,999,99,99
250,2016,1,11,21,0,30,7.4,8.1,99,99,99,999,1016.8,20.3,25.9,999,99,99
251,2016,1,11,22,0,29,7.9,8.6,99,99,99,999,1016.9,20.7,25.9,999,99,99
252,2016,1,11,23,0,12,8.1,8.8,99,99,99,999,1017.5,20.9,25.9,999,99,99
253,2016,1,12,0,0,9,8.9,9.7,99,99,99,999,1017.9,21.3,25.9,999,99,99
254,2016,1,12,1,0,0,7.4,8.3,99,99,99,999,1018.3,20.5,25.8,999,99,99
255,2016,1,12,2,0,0,7.5,8.6,99,99,99,999,1019,20.3,25.7,999,99,99
256,2016,1,12,3,0,5,7.6,8.5,99,99,99,999,1019.7,20,25.7,999,99,99
257,2016,1,12,4,0,340,9.1,9.8,99,99,99,999,1019.5,19.1,25.6,999,99,99
258,2016,1,12,5,0,3,9.9,10.7,99,99,99,999,1018.8,17.7,25.4,999,99,99
259,2016,1,12,6,0,354,7.9,8.6,99,99,99,999,1019.1,17.6,25.4,999,99,99
260,2016,1,12,7,0,24,8.7,9.7,99,99,99,999,1017.8,18.5,25.3,999,99,99
261,2016,1,12,8,0,22,7.8,8.5,99,99,99,999,1017.6,20.4,25.3,999,99,99
262,2016,1,12,9,0,5,7.3,7.9,99,99,99,999,1017.4,19.3,25.2,999,99,99
263,2016,1,12,10,0,355,6.7,7.4,99,99,99,999,1017.6,18,25.2,999,99,99
264,2016,1,12,11,0,354,9.3,10.4,99,99,99,999,1018,17.9,25.3,999,99,99
265,2016,1,12,12,0,0,9,9.6,99,99,99,999,1018.7,17.5,25.4,999,99,99
266,2016,1,12,13,0,351,9.4,10.4,99,99,99,999,1019.5,17.8,25.4,999,99,99
267,2016,1,12,14,0,5,8.3,9.4,99,99,99,999,1020.3,18.2,25.2,999,99,99
268,2016,1,12,15,0,359,6.2,6.6,99,99,99,999,1020.9,17.9,24.7,999,99,99
269,2016,1,12,16,0,343,8.4,9.1,99,99,99,999,1021,18,24.4,999,99,99
270,2016,1,12,17,0,2,4.3,5.5,99,99,99,999,1020.4,18.2,24.4,999,99,99
271,2016,1,12,18,0,2,5.3,6.2,99,99,99,999,1019.5,19,24.7,999,99,99
272,2016,1,12,19,0,345,6.2,6.9,99,99,99,999,1018.8,18.1,24.6,999,99,99
273,2016,1,12,20,0,9,6,6.9,99,99,99,999,1018.6,18.3,24.3,999,99,99
274,2016,1,12,21,0,4,5,5.8,99,99,99,999,1018.4,18.6,24.2,999,99,99
275,2016,1,12,22,0,7,6,6.5,99,99,99,999,1018.3,18.3,24.9,999,99,99
276,2016,1,12,23,0,7,5.3,99,99,99,99,999,9999,999,999,999,99,99
277,2016,1,13,0,0,2,8.5,9.3,99,99,99,999,1019.3,18,25.7,999,99,99
278,2016,1,13,1,0,10,7.5,8.2,99,99,99,999,1019.4,18.8,25.9,999,99,99
279,2016,1,13,2,0,1,8.6,9.5,99,99,99,999,1019.7,18.7,26,999,99,99
280,2016,1,13,3,0,2,8.6,9.3,99,99,99,999,1020,18.7,25.6,999,99,99
281,2016,1,13,4,0,2,8.3,9.2,99,99,99,999,1020.1,18.9,25.4,999,99,99
282,2016,1,13,5,0,3,8.9,9.8,99,99,99,999,1019.4,18.8,25.2,999,99,99
283,2016,1,13,6,0,4,8.8,9.5,99,99,99,999,1018.8,18.6,24.8,999,99,99
284,2016,1,13,7,0,1,9.4,10.3,99,99,99,999,1019.1,18.7,24.3,999,99,99
